cand_id,cand_name,cand_name_last,party,office,state,incumbency,spend,impressions,ad_tone_attack,ad_tone_promote,ad_tone_contrast
ftm_255768,"WAGENIUS, PETER",WAGENIUS,D,State House,MN,Open Seat,2487.5,382487.5,0.018524728214095055,0.8969754997206831,0.08669771141563941
ftm_255772,"LONG, JAMIE",LONG,D,State House,MN,Open Seat,49.5,2999.5,0.007877689963205814,0.9063113397726995,0.09852828438385011
ftm_255774,"AHMED, OSMAN",AHMED,D,State House,MN,Open Seat,497.5,104997.5,0.005142815736700767,0.94735433376357,0.06831578841103134
ftm_255775,"FATEH, OMAR",FATEH,D,State House,MN,Open Seat,1789,152989,0.02085167061877365,0.8950039742063476,0.1003974216475613
ftm_255777,"KADER, JEN",KADER,D,State House,MN,Open Seat,148.5,10998.5,0.004699620318548082,0.976422839291473,0.029046313469796352
ftm_255778,"ORTEGA, MARGARITA",ORTEGA,D,State House,MN,Open Seat,297,12497,0.0036125457742126944,0.9773461300285563,0.028127034385089022
ftm_255781,"GOMEZ, AISHA",GOMEZ,D,State House,MN,Open Seat,148.5,6498.5,0.009566574628774733,0.9653969575320873,0.029831563004402612
ftm_255798,"LESCH, JOHN",LESCH,D,State House,MN,Incumbent,49.5,499.5,0.01750154248315205,0.8623177160014508,0.10929640615676471
ftm_255799,"MAHONEY, TIM",MAHONEY,D,State House,MN,Incumbent,3220,175970,0.03807906681290909,0.8518774664683204,0.08788382909993882
ftm_255801,"XIONG, JAY",XIONG,D,State House,MN,Open Seat,4267,189467,0.0167819870628937,0.9580683049510198,0.039107004617172786
ftm_256043,"HOWE, JOHN STERLING",HOWE,R,Other Statewide,MN,Challenger,2541.5,167991.5,0.025632069326461775,0.9247196816841872,0.0641132338825198
ftm_256044,"MYHRA, PAM",MYHRA,R,Other Statewide,MN,Open Seat,14785,1960435,0.020410220616334507,0.9052452894402551,0.08389991946597578
ftm_256045,"ROTHMAN, MIKE",ROTHMAN,D,Other Statewide,MN,Open Seat,14531,835381,0.018788685610765462,0.9212613908041339,0.07038366901393893
ftm_256046,"HILSTROM, DEBRA",HILSTROM,D,Other Statewide,MN,Open Seat,11636.5,685986.5,0.006850445004890867,0.8966200019495462,0.12866266913590632
ftm_256048,"ELLISON, KEITH MAURICE",ELLISON,D,Other Statewide,MN,Open Seat,96264.5,5471614.5,0.05619038999446647,0.5369402667515261,0.26398222772016294
ftm_256092,"PAWLENTY, TIMOTHY J (TIM) & FISCHBACH, MICHELLE",PAWLENTY,R,Governor,MN,Open Seat,13780,770480,0.13405350576108369,0.573947543163231,0.23270263735363161
ftm_256094,"JOHNSON, JEFF & BERGSTROM, DONNA",JOHNSON,R,Governor,MN,Open Seat,175566,19013767,0.043595225054025195,0.645674717977194,0.2685295095821167
ftm_256111,"STEINEKE, JIM",STEINEKE,R,State House,WI,Incumbent,3989.5,266489.5,0.00965700320732139,0.9080164908534732,0.08673671648527485
ftm_256112,"LEDERER, MATT",LEDERER,D,State House,WI,Challenger,6383,288983,0.007356436350402214,0.9713922626981347,0.033781265649806005
ftm_256114,"SARNWICK, RICHARD",SARNWICK,D,State House,WI,Challenger,4246.5,76996.5,0.005206782803403329,0.9439271577793154,0.0635965890000818
ftm_256120,"ZEPNICK, JOSH",ZEPNICK,D,State House,WI,Incumbent,792,45492,0.010391885890732802,0.9377669721541207,0.0679211463296143
ftm_256123,"BOWEN, DAVID",BOWEN,D,State House,WI,Incumbent,398.5,40498.5,0.022005035057327545,0.8658872622520772,0.10467041118927722
ftm_256124,"FIELDS, JASON",FIELDS,D,State House,WI,Incumbent,349,30499,0.026598433428559623,0.9723217219737058,0.028098648775455554
ftm_256146,"BANKS, RICK",BANKS,D,State House,WI,Open Seat,2378.5,121978.5,0.01729698337073589,0.9298393440328903,0.06390791243115539
ftm_256148,"HAYWOOD, KALAN",HAYWOOD,D,State House,WI,Open Seat,445.5,28995.5,0.019116209107329165,0.9131777225549488,0.06886018528024032
ftm_256152,"GOYKE, EVAN",GOYKE,D,State House,WI,Incumbent,3041,295991,0.020979721567638113,0.9356530192363882,0.05602048759049865
ftm_256156,"GOMEZ, GABRIEL A",GOMEZ,D,State House,WI,Challenger,445.5,14495.5,0.013377161122565808,0.9502020310066425,0.046055364636229466
ftm_256158,"MATTESON, AARON",MATTESON,D,State House,WI,Challenger,2433,61483,0.030223553676938703,0.867944852310607,0.10085150959104526
ftm_256174,"ZIMMERMAN, SHANNON",ZIMMERMAN,R,State House,WI,Incumbent,4090.5,173990.5,0.010468029617547649,0.9307646371244683,0.06953869727950283
ftm_256175,"LOUDENBECK, AMY",LOUDENBECK,R,State House,WI,Incumbent,3638,210488,0.01645981385507991,0.9377215841257678,0.04117005924164054
ftm_256176,"KEYES, BRITTANY",KEYES,D,State House,WI,Challenger,8966,330966,0.009201538447851322,0.9042950341268533,0.09676807567669231
ftm_256177,"GAULKE, KATHERINE R",GAULKE,D,State House,WI,Challenger,6937,187487,0.02058887440311196,0.8720648816163901,0.11518784736773398
ftm_256180,"MEIER, CHRIS",MEIER,D,State House,WI,Challenger,1247.5,120497.5,0.011628459916665921,0.9422937863052507,0.055285641946183094
ftm_256181,"MARTELLO, MARK A",MARTELLO,D,State House,WI,Challenger,3991.5,297991.5,0.024755186343614132,0.8529880819910864,0.12492878290177459
ftm_256186,"WINKER, MELISSA",WINKER,D,State House,WI,Open Seat,8799,731949,0.02397751340188205,0.8596250513816278,0.12941188026162748
ftm_256187,"DITTRICH, BARBARA",DITTRICH,R,State House,WI,Open Seat,4291.5,511991.5,0.004200605396492561,0.9453640298345749,0.0686105407481396
ftm_256188,"BORN, MARK L",BORN,R,State House,WI,Incumbent,3992,177992,0.014054429600511611,0.9484417646587854,0.045013667396963414
ftm_256190,"TRACY, ERIN",TRACY,D,State House,WI,Challenger,6088.5,203438.5,0.01771676258761486,0.9207927847607714,0.06551070562816054
ftm_256193,"LLOYD, ANN GROVES",LLOYD,D,State House,WI,Open Seat,497.5,86497.5,0.013700527510878942,0.8422499806396717,0.14525308846275867
ftm_256194,"PLUMER, JON",PLUMER,R,State House,WI,Open Seat,10073,429973,0.013951639056532229,0.9159515672938393,0.06732723316378769
ftm_256198,"ANDERSON, JIMMY",ANDERSON,D,State House,WI,Incumbent,198,4498,0.0057600150611837285,0.9066464815924591,0.08448290480877399
ftm_256202,"KURTZ, ANTHONY M (TONY)",KURTZ,R,State House,WI,Open Seat,4242,238992,0.025872735923024068,0.8963353282587981,0.0667898494169795
ftm_256203,"THIESFELDT, JEREMY JOHN",THIESFELDT,R,State House,WI,Incumbent,794.5,201494.5,0.04344404799638344,0.8446910555651589,0.09951428800614474
ftm_256204,"SCHRAA, MICHAEL K",SCHRAA,R,State House,WI,Incumbent,49.5,499.5,0.006834892886790666,0.9218828238937177,0.06700306943983078
ftm_256211,"CUFF, JOHN",CUFF,D,State House,WI,Open Seat,247.5,14997.5,0.06194618458155243,0.8592749319598768,0.079509787990081085
ftm_256214,"DEGENHARDT, DENNIS D",DEGENHARDT,D,State House,WI,Challenger,6771.5,380971.5,0.007244608252708643,0.915811203989385,0.10257393717958763
ftm_256217,"BROOKS, ROBERT ALAN",BROOKS,R,State House,WI,Incumbent,6762,421462,0.014537694634389168,0.9416437686094665,0.04789791451592681
ftm_256219,"WALKINGTON, GINA",WALKINGTON,D,State House,WI,Challenger,5570,201970,0.02645752173904256,0.9017075725154104,0.0695302854973966
ftm_256221,"WITTKE, ROBERT",WITTKE,R,State House,WI,Open Seat,2539.5,111489.5,0.03168938502946985,0.8911289787999797,0.06753039768535073
ftm_256222,"LEIBER, JOHN S",LEIBER,R,State House,WI,Open Seat,198,11998,0.006029449279218909,0.9616681571396997,0.042937642847675615
ftm_256224,"JACOBSEN, JOEL",JACOBSEN,D,State House,WI,Challenger,643.5,34993.5,0.006909916209568354,0.9345500654961896,0.06810597016231312
ftm_256230,"SUMMERFIELD, ROBERT LEE",SUMMERFIELD,R,State House,WI,Incumbent,148.5,6498.5,0.017395776926369875,0.9354512975252821,0.061502723740170566
ftm_256236,"KRUG, SCOTT S",KRUG,R,State House,WI,Incumbent,792,51492,0.014552024326091246,0.9396681643240656,0.05702989213216838
ftm_256240,"QUINN, ROMAINE ROBERT",QUINN,R,State House,WI,Incumbent,2928,159478,0.020680993544390472,0.8759184790063765,0.08858198596685439
ftm_256244,"IMES, JOHN",IMES,D,State House,WI,Open Seat,1039.5,42989.5,0.013256495477008209,0.9480798071757488,0.0506522778492591
ftm_256257,"SPIROS, JOHN",SPIROS,R,State House,WI,Incumbent,3044,224994,0.004981930325151178,0.9696646201374559,0.03366211834293494
ftm_256260,"MACCO, JOHN J",MACCO,R,State House,WI,Incumbent,742.5,37492.5,0.015976246935334126,0.9266741137724619,0.05927845181383018
ftm_256261,"SIEBER, TOM",SIEBER,D,State House,WI,Challenger,3935,583985,0.017485647950200637,0.7857338316524676,0.16732359238709157
ftm_256265,"WARNER, CHARLENE CHARLIE",WARNER,D,State House,WI,Challenger,1495,72495,0.01938916287568623,0.9019074090551564,0.0742689905933422
ftm_256267,"ROHLAND, ALBERT",ROHLAND,R,State House,WI,Challenger,445.5,35495.5,0.13291467159640827,0.6769806411770517,0.17014798581586896
ftm_256269,"OLDENBURG, LOREN",OLDENBURG,R,State House,WI,Open Seat,4491.5,265991.5,0.021724512595537357,0.8909666632361279,0.08426343213528598
ftm_256276,"BEGICH, MARK",BEGICH,D,Governor,AK,Open Seat,75928,3519478,0.023021405863509595,0.8599941330833595,0.11025437038896936
ftm_256279,"TREADWELL, LOUIS MEAD (MEAD)",TREADWELL,R,Governor,AK,Open Seat,8908,525958,0.00807123330787895,0.93065994743286,0.07392427235366077
ftm_256280,"CALL, DEBRA L",CALL,D,Governor,AK,Open Seat,346.5,92996.5,0.008909194016848131,0.9639496048247991,0.028963992943417196
ftm_256281,"JACKSON, SHARON D",JACKSON,R,Governor,AK,Open Seat,997.5,90997.5,0.14051381022340087,0.8029653097638846,0.1356785066599863
ftm_256297,"KAWASAKI, SCOTT",KAWASAKI,D,State Senate,AK,Challenger,8726,611976,0.02190186149864282,0.8391758834132281,0.1253584829882583
ftm_256298,"KELLY, PETER",KELLY,R,State Senate,AK,Incumbent,6080.5,802980.5,0.031476907136915463,0.8562622650009751,0.10455726958774661
ftm_256304,"SADDLER, DAN",SADDLER,R,State Senate,AK,Open Seat,2690,115990,0.015224424646041313,0.9232753622179348,0.06841322907196234
ftm_256306,"CRAWFORD, JIM",CRAWFORD,R,State Senate,AK,Open Seat,2145.5,93995.5,0.02515320021775283,0.8324584060300816,0.12940216446268524
ftm_256309,"COSTELLO, MIA C",COSTELLO,R,State Senate,AK,Incumbent,99,5999,0.0043177553306985314,0.9218564161440642,0.08203076651567746
ftm_256310,"BIRCH, CHRIS",BIRCH,R,State Senate,AK,Open Seat,2291,142991,0.01135724885038492,0.9354880484089785,0.055713480001272735
ftm_256311,"HALAT, BEKAH",HALAT,R,State Senate,AK,Open Seat,297,5497,0.0050353843954706315,0.9875704963475432,0.010683356967300986
ftm_256312,"PARK, JANICE",PARK,D,State Senate,AK,Open Seat,2089,98489,0.013408932858834446,0.9156094890090835,0.06290264930983015
ftm_256314,"MICCICHE, PETER",MICCICHE,R,State Senate,AK,Incumbent,1042,44992,0.03110864122069526,0.9104036717833669,0.06693779839238082
ftm_256315,"KIEHL, JESSE",KIEHL,D,State Senate,AK,Open Seat,2381,237981,0.0273040120330867,0.9049786355933895,0.0679079021603189
ftm_256317,"DODGE, KATHRYN E",DODGE,D,State House,AK,Open Seat,2975,150975,0.0267581510140434,0.9087413424506198,0.04162725395672221
ftm_256319,"LEBON, BARTON S (BART)",LEBON,R,State House,AK,Open Seat,9618.5,692468.5,0.009031752697570939,0.9508782608607129,0.04377705894289261
ftm_256320,"LAWRENCE, VAN",LAWRENCE,D,State House,AK,Challenger,346.5,20496.5,0.009264678844260134,0.9600117189989082,0.04293527173803926
ftm_256324,"SACKETT, JIM",SACKETT,R,State House,AK,Open Seat,1794.5,142494.5,0.006871428293624852,0.913996273350404,0.0828789225193738
ftm_256325,"MCKINLEY, KEVIN",MCKINLEY,R,State House,AK,Challenger,648.5,40498.5,0.02885714011792023,0.9494047070627405,0.02994718974380283
ftm_256326,"WOOL, ADAM L",WOOL,D,State House,AK,Incumbent,2440.5,163990.5,0.02399628322810363,0.9268325698677574,0.055108556483825503
ftm_256327,"ALEXANDER, ED",ALEXANDER,D,State House,AK,Challenger,1591.5,133491.5,0.007827088093173713,0.9180631408029343,0.05244704330332845
ftm_256328,"TALERICO, DAVID M (DAVE)",TALERICO,R,State House,AK,Incumbent,148.5,1498.5,0.0013218499789411284,0.9911146231923763,0.005408183991309259
ftm_256334,"COLVER, JAMES C (JIM)",COLVER,R,State House,AK,Challenger,5880.5,320480.5,0.01428020957400047,0.9001666666215329,0.08922024687736735
ftm_256335,"GOODE, PAMELA",GOODE,R,State House,AK,Challenger,49.5,2999.5,0.005031746901471909,0.9532423982343621,0.052500765379371886
ftm_256338,"EASTMAN, DAVID",EASTMAN,R,State House,AK,Incumbent,2791.5,144491.5,0.014487860127544425,0.9341595044165812,0.04932536843467296
ftm_256339,"FAYE-BRAZEL, PATRICIA A",FAYE-BRAZEL,D,State House,AK,Challenger,1091.5,52991.5,0.03097559809682119,0.8931300719292462,0.06302005632364595
ftm_256342,"PATTERSON, EILEEN E",PATTERSON,D,State House,AK,Challenger,1047,58497,0.012042635670368377,0.9459118901775401,0.05565546872632869
ftm_256343,"JOHNSON, DELENA M GOODWIN",JOHNSON,R,State House,AK,Incumbent,198,9498,0.04068773695472619,0.8554188925373486,0.10316460916534922
ftm_256345,"TILTON, CATHY LYNN",TILTON,R,State House,AK,Incumbent,792,132492,0.014730172487347266,0.9403909376049349,0.049543284457266336
ftm_256347,"KIMP, DANYELLE D",KIMP,D,State House,AK,Open Seat,1294.5,90994.5,0.0013881439798250272,0.9881967930964957,0.026525829045375492
ftm_256350,"CHRISTENSON, CRAIG J",CHRISTENSON,R,State House,AK,Open Seat,2032,92482,0.017802864921101284,0.908138488915277,0.07119708475246866
ftm_256353,"HARNETT, EUGENE",HARNETT,R,State House,AK,Open Seat,990,32490,0.030553690650846274,0.9217949711059739,0.04821731406325506
ftm_256354,"MERRICK, KELLY R",MERRICK,R,State House,AK,Open Seat,2294,145494,0.0027980032358030133,0.9327962466060491,0.07338527576451051
ftm_256355,"LEDOUX, GABRIELLE",LEDOUX,R,State House,AK,Incumbent,247.5,12497.5,0.015741570063704698,0.9481690585390544,0.03693969675200563
ftm_256359,"FRANKS, LYN D",FRANKS,D,State House,AK,Challenger,5715,457465,0.0063741493204317635,0.9653724761950472,0.04449387388974709
ftm_256360,"WRIGHT, STANLEY A",WRIGHT,R,State House,AK,Challenger,948,65998,0.010597252289297284,0.9083717547704522,0.07168302523468302
ftm_256363,"JOSEPHSON, ANDREW L (ANDY)",JOSEPHSON,D,State House,AK,Incumbent,648.5,37998.5,0.0011397916945266459,0.9768048706502529,0.029867346537777877
ftm_256366,"LEKANOF, ANTHONY C",LEKANOF,R,State House,AK,Challenger,49.5,2999.5,0.001104267372946746,0.9815689513355256,0.02515036055939928
ftm_256367,"TARR, GERAN",TARR,D,State House,AK,Incumbent,445.5,21995.5,0.005332128870582377,0.9788643623205355,0.027478134956307115
ftm_256370,"FIELDS, WILLIAM Z (ZACK)",FIELDS,D,State House,AK,Open Seat,3239.5,221989.5,0.032050615451625374,0.9189631271221819,0.04475666057672432
ftm_256371,"GROH, CLIFF",GROH,D,State House,AK,Open Seat,2689.5,146489.5,0.003979799117358504,0.9739069228690912,0.02821299533825651
ftm_256372,"ROJAS, ELIAS",ROJAS,D,State House,AK,Open Seat,6805.5,381955.5,0.004896049283537407,0.9697601386093059,0.03104734802229328
ftm_256375,"CLAMAN, MATT",CLAMAN,D,State House,AK,Incumbent,396,11496,0.01697092862381919,0.9534550107238637,0.036908427833866074
ftm_256376,"STEWART, MARILYN",STEWART,R,State House,AK,Challenger,1742.5,77492.5,0.022872607309671642,0.9274185011268068,0.06852565390488413
ftm_256383,"KOPP, CHARLES M (CHUCK)",KOPP,R,State House,AK,Incumbent,3029.5,128479.5,0.010677469947416437,0.9604026943299474,0.030150585962704732
ftm_256385,"DUPLANTIS, STEPHEN",DUPLANTIS,R,State House,AK,Challenger,148.5,6498.5,0.04658159056336334,0.6573430667501767,0.17994472896419555
ftm_256387,"MILLETT, CHARISSE E",MILLETT,R,State House,AK,Incumbent,2277,102977,0.0077236587001923585,0.946348439296212,0.05136699274564824
ftm_256389,"FOGLE, ALBERT",FOGLE,R,State House,AK,Open Seat,398.5,10998.5,0.017561013620063855,0.8984558911001085,0.1120101342398734
ftm_256390,"RIGGS, JOE",RIGGS,R,State House,AK,Open Seat,2920.5,64470.5,0.02351814113850418,0.8515899604929047,0.09795955109866261
ftm_256392,"SNYDER, LIZ",SNYDER,D,State House,AK,Challenger,7240.5,471490.5,0.008861848092597125,0.9346164399976425,0.05891450268713566
ftm_256393,"PRUITT, LANCE",PRUITT,R,State House,AK,Incumbent,3744,298994,0.0066297588672611036,0.908455945863594,0.08056663123527782
ftm_256396,"LEE, AMBER M",LEE,D,State House,AK,Challenger,3133.5,91983.5,0.010010701322583672,0.9504014192471048,0.046133264952667806
ftm_256397,"JOHNSTON, JENNIFER B",JOHNSTON,R,State House,AK,Incumbent,2240,67990,0.009839900057386672,0.9540105498371464,0.05370721697994754
ftm_256398,"BUTLER, SHAWN A",BUTLER,D,State House,AK,Open Seat,497.5,36997.5,0.001460732464412697,0.9782696958752704,0.03434143598445236
ftm_256399,"CARPENTER, BENJAMIN E (BEN)",CARPENTER,R,State House,AK,Open Seat,1289.5,53989.5,0.01865573238497134,0.9295697641797918,0.049868316306106886
ftm_256404,"SEATON, PAUL K",SEATON,R,State House,AK,Incumbent,594,13494,0.017905923185650787,0.8672885181171798,0.09904652294994314
ftm_256405,"VANCE, SARAH L",VANCE,D,State House,AK,Challenger,745,53495,5.536458957244697e-5,0.9991881458767513,0.003354716804902749
ftm_256410,"HANNAN, SARA",HANNAN,D,State House,AK,Open Seat,1735,59485,0.011112199248467205,0.9505254204987105,0.039687436999826645
ftm_256413,"EDWARDSON, ROBERT H (ROB)",EDWARDSON,D,State House,AK,Open Seat,1485,64985,0.007248725194793283,0.9630104045534666,0.039968771388523845
ftm_256414,"NANKERVIS, JERRY A","NANKERVIS",R,State House,AK,Open Seat,4522,264972,0.007193596109711129,0.977077845746378,0.019673520048446212
ftm_256415,"STORY, ANDREA (ANDI)",STORY,D,State House,AK,Open Seat,1935.5,68985.5,0.01145733870002229,0.9697269020770284,0.02378159804476134
ftm_256417,"WEIN, RICHARD J",WEIN,R,State House,AK,Challenger,299.5,29999.5,0.029223206582123393,0.9140779446844681,0.060466429808017155
ftm_256419,"SHAW, TREVOR A",SHAW,R,State House,AK,Open Seat,948,70498,0.00810849386742611,0.6179537826455057,0.328106689211186
ftm_256421,"EDGMON, BRYCE",EDGMON,D,State House,AK,Incumbent,2230,93980,0.009466541025184311,0.9813843457070907,0.018840898813124562
ftm_256422,"WEATHERBY, WILLIAM W",WEATHERBY,R,State House,AK,Challenger,2631,121981,0.04196460694174556,0.8515515465586002,0.09314360084130155
ftm_256424,"ZULKOSKY, TIFFANY",ZULKOSKY,D,State House,AK,Incumbent,794.5,117994.5,0.005071565345904813,0.9836454763697391,0.022190441392635624
ftm_256426,"DEACON, DARREN M",DEACON,R,State House,AK,Challenger,990,120490,0.01171676207000413,0.9209534608780079,0.07782122412265692
ftm_256428,"LINCOLN, JOHN (AGNAQLUK)",LINCOLN,D,State House,AK,Incumbent,2388.5,250488.5,0.007548512690252444,0.9839165897164979,0.014942223956506741
ftm_256568,"SCOTT, PHILIP B",SCOTT,R,Governor,VT,Incumbent,20372.5,1257972.5,0.016750718184195948,0.8977787082104923,0.08216627279381464
ftm_256569,"SIEGEL, BRENDA",SIEGEL,D,Governor,VT,Open Seat,2227.5,96477.5,0.023603666620398096,0.913763752141057,0.06613520531116364
ftm_256570,"ZUCKERMAN, DAVID",ZUCKERMAN,D,Governor,VT,Incumbent,9077.5,570477.5,0.003572875673319876,0.9502894305622098,0.06970355439715498
ftm_256571,"TURNER JR, DON",TURNER,R,Governor,VT,Challenger,29229.5,2424929.5,0.011356339664019078,0.924331040882655,0.07487208579004645
ftm_256587,"SINATRA, TRACY R",SINATRA,R,State House,NJ,Challenger,1836.5,153986.5,0.01870507933841844,0.9014161867958763,0.0896810425717405
ftm_256593,"HARDY, RUTH",HARDY,D,State Senate,VT,Challenger,1242.5,48992.5,0.01589214035246213,0.9434561532668003,0.046474302175955357
ftm_256602,"FARRELL, ALEX R",FARRELL,R,State Senate,VT,Challenger,846.5,130996.5,0.007458600419200177,0.9220173884433188,0.07387438566327269
ftm_256606,"MAXFIELD, DANA",MAXFIELD,R,State Senate,VT,Challenger,1688,176988,0.008375370757592718,0.9204601502809255,0.08520552959384321
ftm_256607,"PEARSON, CHRISTOPHER A (CHRIS)",PEARSON,D,State Senate,VT,Incumbent,1690.5,111990.5,0.009442944616829643,0.949263060039615,0.04194864935851255
ftm_256608,"SIROTKIN, MICHAEL D",SIROTKIN,D,State Senate,VT,Incumbent,1443,74993,0.004826851565831664,0.9251200783866332,0.16092045959847442
ftm_256613,"MCCARTHY, PAM",MCCARTHY,D,State Senate,VT,Challenger,497.5,46497.5,0.0041941210772862645,0.9232257492908237,0.058970980842250664
ftm_256614,"PARENT, COREY",PARENT,R,State Senate,VT,Challenger,2287,175987,0.007107060932524074,0.9659063304955782,0.04087173137149365
ftm_256615,"TANNER, DUSTIN",TANNER,D,State Senate,VT,Challenger,693,29493,0.012651417793976378,0.9510565860865524,0.042658438515697596
ftm_256618,"HUFF, BILL T",HUFF,R,State Senate,VT,Challenger,198,11998,0.01478742404678772,0.897632914137222,0.08906381119876979
ftm_256627,"BREWER, ANDREW",BREWER,D,State Senate,VT,Challenger,495,26495,0.009513864821467696,0.9641967459760531,0.030510615806786583
ftm_256637,"CLARKSON, ALISON H",CLARKSON,D,State Senate,VT,Incumbent,148.5,1498.5,0.02451773229693246,0.9329190098841761,0.03328726739808766
ftm_256638,"GRAY, RANDY A",GRAY,R,State Senate,VT,Challenger,346.5,20496.5,0.030816407313566652,0.9150883272776603,0.06567694623150441
ftm_256646,"BIRONG, MATT",BIRONG,D,State House,VT,Challenger,896,22996,0.005884305494856268,0.9515900455406711,0.05187291880534251
ftm_256649,"CORDES, MARI",CORDES,D,State House,VT,Challenger,247.5,7497.5,0.029393784451511,0.8674955083743437,0.0914215057382988
ftm_256671,"BECK, SCOTT",BECK,R,State House,VT,Incumbent,2430.5,60980.5,0.034257367959147474,0.9286324629265297,0.048125061515107585
ftm_256672,"CAMPBELL, SCOTT",CAMPBELL,D,State House,VT,Challenger,297,15497,0.0017499739972695225,0.9880980720981074,0.022349764020945715
ftm_256682,"JORDICK, ANTHONY",JORDICK,D,State House,VT,Challenger,544.5,24994.5,0.002859032818403924,0.951900668380632,0.050985006117261755
ftm_256693,"HOOPER, ROBERT",HOOPER,D,State House,VT,Challenger,1089,23489,0.015487733603539423,0.9045424761678406,0.07330963595622439
ftm_256711,"REDMOND, MARYBETH",REDMOND,D,State House,VT,Challenger,698,43498,0.011915883705837,0.9449033781135306,0.036859519776009604
ftm_256712,"VYHOVSKY, TANYA",VYHOVSKY,D,State House,VT,Challenger,148.5,6498.5,0.007865290125407277,0.971232764929858,0.030411507693695425
ftm_256718,"MORIN, DESERAE",MORIN,R,State House,VT,Challenger,1294.5,88994.5,0.04165217525583905,0.9064589508894124,0.06511929142698084
ftm_256735,"LAROSE, KATE",LAROSE,D,State House,VT,Open Seat,1438,83488,0.009640267263587885,0.9246235909602242,0.06972269733347312
ftm_256736,"MCCARTHY, MIKE",MCCARTHY,D,State House,VT,Open Seat,547,49497,0.015685546661667354,0.920562641405569,0.056092739249918824
ftm_256746,"GREGOIRE, JAMES",GREGOIRE,R,State House,VT,Open Seat,1138.5,60988.5,0.017375870729689106,0.8989114696061462,0.046234408959579185
ftm_256747,"LEFFLER, FELISHA",LEFFLER,R,State House,VT,Challenger,1039.5,25489.5,0.009190026124964275,0.9314545460232821,0.06080387018903162
ftm_256753,"SCHEUERMANN, HEIDI E",SCHEUERMANN,R,State House,VT,Incumbent,893.5,79493.5,0.005195567867510545,0.95164632862967935,0.04646446494925559
ftm_256756,"MAYO, ZACHARY LAWRENCE",MAYO,R,State House,VT,Open Seat,1237.5,27487.5,0.00900728025864876,0.9468038502772084,0.05175071608085674
ftm_256759,"PATT, AVRAM",PATT,D,State House,VT,Challenger,1336.5,40986.5,0.02523936170209345,0.9261045659769902,0.0583342467853075
ftm_256762,"DAVIS, SUSAN HATCH",DAVIS,D,State House,VT,Challenger,297,15497,0.005928318418446309,0.922341372198003,0.08226762264584579
ftm_256767,"PARSONS, JOE",PARSONS,R,State House,VT,Challenger,247.5,12497.5,0.002706395978184779,0.9813516550591624,0.02387063400617832
ftm_256771,"SATCOWITZ, LARRY",SATCOWITZ,D,State House,VT,Challenger,594,13494,0.02307302983972231,0.9323567550609337,0.0568046208071821
ftm_256784,"FREDETTE, KEN",FREDETTE,D,State House,VT,Challenger,898.5,89998.5,0.015154491098733479,0.7905616743606954,0.17574955480754292
ftm_256801,"HARRISON, JAMES",HARRISON,R,State House,VT,Incumbent,1089,38489,0.013488611725186093,0.943253783506751,0.04967139581273979
ftm_256804,"BOCK, GORDON",BOCK,D,State House,VT,Open Seat,49.5,499.5,0.017353613163143475,0.669177596426777,0.27510095694189485
ftm_256807,"HANSEN, JEREMY",HANSEN,D,State House,VT,Challenger,396,27996,0.01226699561673327,0.9262637100336226,0.07684080895475363
ftm_256813,"FLINT, PAUL",FLINT,D,State House,VT,Challenger,49.5,2999.5,0.007135558027876472,0.9473382319982929,0.04569225320013773
ftm_256814,"STEINMAN, JOHN F",STEINMAN,R,State House,VT,Challenger,2673,104473,0.03568019267605436,0.8522463530667177,0.1029104655015821
ftm_256825,"COFFEY, SARA",COFFEY,D,State House,VT,Open Seat,247.5,12497.5,0.009852024745803399,0.9503792366902254,0.04728623290736865
ftm_256826,"KORNHEISER, EMILIE",KORNHEISER,D,State House,VT,Open Seat,2475,44975,0.015333896271737276,0.9272317585253262,0.05948288017409106
ftm_256832,"HASHIM, NADER",HASHIM,D,State House,VT,Challenger,247.5,19497.5,0.03111602305015098,0.8952583378805123,0.07316943036435929
ftm_256840,"RALPH, ZACHARIAH",RALPH,D,State House,VT,Challenger,247.5,19497.5,0.00779701084982896,0.9566478373253383,0.0437482390159187
ftm_257116,"GUBBELS, MARTIN ALLEN",GUBBELS,R,State Senate,WY,Open Seat,594,30994,0.008746764332012612,0.9303836361000408,0.05153422321719136
ftm_257117,"STEINMETZ, CHERI E",STEINMETZ,R,State Senate,WY,Open Seat,891,48491,0.010027044880063781,0.9520300854308534,0.039552413306420293
ftm_257121,"WRIGHT, RYAN L",WRIGHT,R,State Senate,WY,Challenger,247.5,11997.5,0.020071447799629574,0.9400641955734603,0.0500295664865111
ftm_257125,"JAMES, TOM",JAMES,R,State Senate,WY,Challenger,1344,68994,0.008145627282558243,0.9415318467304316,0.04797526056679656
ftm_257126,"HASTERT, JOHN M",HASTERT,D,State Senate,WY,Incumbent,49.5,499.5,0.004580974038397955,0.9959025734978227,0.0029964890243668425
ftm_257138,"LOOPER, DUSTIN",LOOPER,R,State Senate,WY,Open Seat,49.5,499.5,NA,NA,NA
ftm_257139,"HACKMAN, HOLLIS WILLIAM",HACKMAN,D,State Senate,WY,Open Seat,2626,111976,0.018398892670487006,0.9380242953716494,0.045589894699332105
ftm_257140,"RANEY, JEFF",RANEY,R,State Senate,WY,Challenger,49.5,7499.5,0.00589635469646758,0.7133665399569984,0.22937620508534148
